STATE,longitude,latitude,wind_speed (m/s),distance_to_seashore (km),elevation (m),temperature (C),humidity (%),air_density (kg/m^3),,
PUNJAB,75.30508865,31.72752066,2.8868868,1044.407482,247,21,65,1.12,,
PUNJAB,75.55323775,32.10595685,2.5474222,1092.444142,258,21,65,1.12,,
PUNJAB,75.53612685,31.92379618,2.338474,1073.725386,245,21,65,1.12,,
PUNJAB,75.17332287,31.8644515,2.737805,1052.541198,250,21,65,1.12,,
PUNJAB,75.12242559,31.89248026,2.7746418,1053.277898,246,21,65,1.12,,
PUNJAB,75.23445169,31.97194748,2.5759356,1065.788889,249,21,65,1.12,,
PUNJAB,75.83146634,32.42442454,1.6676259,1155.926965,580,21,65,1.12,,
PUNJAB,75.4967782,32.22129871,2.2857993,1101.494129,271,21,65,1.12,,
PUNJAB,75.42909274,31.97801512,2.5174608,1074.497144,263,21,65,1.12,,
PUNJAB,75.30370206,31.79586003,2.8005774,1051.126601,251,21,65,1.12,,
PUNJAB,74.97076808,31.83397608,2.8399885,1041.338924,233,21,65,1.12,,
PUNJAB,75.1226281,32.02680988,2.6012847,1066.772947,242,21,65,1.12,,
PUNJAB,75.15285969,31.83367167,2.8035617,1048.626359,244,21,65,1.12,,
PUNJAB,75.47195042,32.15304718,2.5333931,1093.672901,268,21,65,1.12,,
PUNJAB,75.35688888,32.07265013,2.5359986,1080.879856,254,21,65,1.12,,
PUNJAB,75.14425059,31.84260693,2.787462,1049.168575,244,21,65,1.12,,
PUNJAB,75.37831257,31.91479486,2.578982,1066.079685,258,21,65,1.12,,
PUNJAB,75.81457145,32.4380104,1.6071267,1136.439376,520,21,65,1.12,,
PUNJAB,75.67740844,32.32040706,2.4081798,1118.947627,372,21,65,1.12,,
PUNJAB,75.31242919,31.97282886,2.5437634,1069.090537,257,21,65,1.12,,
PUNJAB,75.53474706,32.27016621,2.4295223,1107.938334,290,21,65,1.12,,
PUNJAB,75.68053733,32.41151574,2.2054186,1128.095605,448,21,65,1.12,,
PUNJAB,75.50393773,31.99377793,2.4794729,1079.244891,248,21,65,1.12,,
PUNJAB,75.2632479,31.72977326,2.8768628,1042.858741,245,21,65,1.12,,
PUNJAB,75.4070633,32.12983162,2.5393577,1088.656643,255,21,65,1.12,,
PUNJAB,75.55281741,31.75580677,2.6850257,1077.523747,237,21,65,1.12,,
PUNJAB,74.96523999,31.87668916,2.8140054,1045.428299,237,21,65,1.12,,
PUNJAB,75.33089069,31.82355481,2.7283714,1055.023535,254,21,65,1.12,,
PUNJAB,75.50311794,31.76130353,2.7482624,1056.294149,258,21,65,1.12,,
PUNJAB,75.43956083,31.99304539,2.5164258,1076.430424,265,21,65,1.12,,
PUNJAB,75.13107283,32.03976995,2.6151352,1068.412429,245,21,65,1.12,,
PUNJAB,75.38255055,31.74516815,2.8478618,1049.466851,251,21,65,1.12,,
PUNJAB,75.5637509,32.25080576,2.2743094,1107.23526,290,21,65,1.12,,
PUNJAB,75.90121345,32.38673167,1.7292796,1153.620369,620,21,65,1.12,,
PUNJAB,75.69396323,32.19145203,1.9959109,1106.935384,328,21,65,1.12,,
PUNJAB,75.28339308,31.85571275,2.695078,1056.221559,250,21,65,1.12,,
PUNJAB,75.70206213,32.29069305,2.5595312,1117.06851,385,21,65,1.12,,
PUNJAB,75.62532289,32.3278334,2.4910698,1117.470436,348,21,65,1.12,,
PUNJAB,75.29812443,32.01781191,2.547449,1072.984017,256,21,65,1.12,,
PUNJAB,75.69655035,32.17372247,2.0946205,1105.301954,316,21,65,1.12,,
PUNJAB,75.43200259,32.21544915,2.411152,1098.218552,264,21,65,1.12,,
PUNJAB,75.42949791,31.82927168,2.693982,1059.794658,256,21,65,1.12,,
PUNJAB,75.21266558,31.96456082,2.6104567,1064.160183,247,21,65,1.12,,
PUNJAB,75.29864507,31.98441196,2.547199,1069.673959,253,21,65,1.12,,
PUNJAB,75.34080451,31.80014731,2.7941802,1053.122628,255,21,65,1.12,,
PUNJAB,75.34444062,32.01031319,2.5400941,1074.153734,260,21,65,1.12,,
PUNJAB,75.48029013,32.2255231,2.3317425,1101.226043,268,21,65,1.12,,
PUNJAB,75.74313771,32.34318811,2.4847887,1124.013711,534,21,65,1.12,,
PUNJAB,75.67770731,32.31246753,2.505031,1118.175615,373,21,65,1.12,,
PUNJAB,75.88632974,32.34962303,1.8342698,1149.28085,625,21,65,1.12,,
PUNJAB,75.87156287,32.3422585,1.7944837,1148.124329,623,21,65,1.12,,
PUNJAB,75.40155654,31.96207427,2.5339541,1071.751995,262,21,65,1.12,,
PUNJAB,75.4571939,32.03991157,2.5364816,1081.82295,265,21,65,1.12,,
PUNJAB,75.09543495,31.91799706,2.7121072,1054.752012,245,21,65,1.12,,
PUNJAB,75.22625813,31.87017086,2.7366195,1055.288417,250,21,65,1.12,,
PUNJAB,75.5968057,32.04557993,2.584826,1088.355989,253,21,65,1.12,,
PUNJAB,75.68306825,32.17337404,2.1194727,1104.682765,300,21,65,1.12,,
PUNJAB,75.02862326,31.82307117,2.8325047,1042.539882,239,21,65,1.12,,
PUNJAB,75.61604981,32.17855866,2.1525314,1102.306581,278,21,65,1.12,,
PUNJAB,75.3668315,32.03451714,2.5151234,1077.494984,256,21,65,1.12,,
PUNJAB,75.92198716,32.39557482,1.2619247,1155.087653,569,21,65,1.12,,
PUNJAB,75.11119788,31.84334777,2.8125024,1047.898843,245,21,65,1.12,,
PUNJAB,75.77287784,32.34605078,2.0207236,1125.578606,530,21,65,1.12,,
PUNJAB,75.4915411,31.91740122,2.3625336,1071.167725,244,21,65,1.12,,
PUNJAB,75.33877616,32.09103809,2.5724008,1081.965277,252,21,65,1.12,,
PUNJAB,75.5167381,31.69659302,2.8164532,1050.540934,231,21,65,1.12,,
PUNJAB,75.44792115,31.66242426,3.0085557,1044.153709,249,21,65,1.12,,
PUNJAB,75.47387336,32.08505186,2.5933611,1087.004199,270,21,65,1.12,,
PUNJAB,75.42279061,31.76350354,2.824128,1053.012739,253,21,65,1.12,,
PUNJAB,75.16838646,31.78316071,2.8418717,1044.2171,242,21,65,1.12,,
PUNJAB,75.64453082,32.28976928,2.4190674,1114.516704,331,21,65,1.12,,
PUNJAB,75.42381515,32.29640039,2.5551064,1105.95662,272,21,65,1.12,,
PUNJAB,75.61486119,32.26406246,2.2455592,1110.711388,315,21,65,1.12,,
PUNJAB,75.09611851,32.01870102,2.6230018,1064.903249,239,21,65,1.12,,
PUNJAB,75.18025298,31.97655358,2.6124058,1064.043539,246,21,65,1.12,,
PUNJAB,75.43016567,31.57919581,2.905324,1035.196829,229,21,65,1.12,,
PUNJAB,75.38566357,31.73499798,2.897747,1048.596357,250,21,65,1.12,,
PUNJAB,75.64544991,32.14126311,2.3453295,1099.890938,289,21,65,1.12,,
PUNJAB,75.82015072,32.40243595,1.775846,1153.295889,607,21,65,1.12,,
PUNJAB,75.84785128,32.332703,2.0080612,1146.51265,594,21,65,1.12,,
PUNJAB,75.47093085,32.14353155,2.5047042,1092.684902,268,21,65,1.12,,
PUNJAB,75.20060889,31.77048444,2.845546,1044.286181,243,21,65,1.12,,
PUNJAB,75.2946223,31.76213603,2.8488457,1047.396143,246,21,65,1.12,,
PUNJAB,75.40346183,32.00034734,2.5290785,1075.631132,262,21,65,1.12,,
PUNJAB,75.21022952,31.8196949,2.4256537,1049.590919,248,21,65,1.12,,
PUNJAB,75.17117289,31.8381962,2.7193403,1049.828661,246,21,65,1.12,,
PUNJAB,75.5917475,32.01936346,2.4942381,1085.553439,254,21,65,1.12,,
PUNJAB,75.47412425,32.17052767,2.4407265,1095.500804,267,21,65,1.12,,
PUNJAB,75.09789006,31.91905453,2.7160447,1054.956657,246,21,65,1.12,,
PUNJAB,75.34125363,32.12625908,2.5799425,1085.582386,264,21,65,1.12,,
PUNJAB,75.359113,32.09603506,2.5386152,1083.302777,251,21,65,1.12,,
PUNJAB,75.57873848,32.22452401,2.1376112,1105.263857,290,21,65,1.12,,
PUNJAB,75.05679125,31.88063878,2.7682734,1049.451943,238,21,65,1.12,,
PUNJAB,75.41702342,32.27019281,2.469771,1103.061605,264,21,65,1.12,,
PUNJAB,75.68902481,32.21889321,2.0312307,1109.425522,340,21,65,1.12,,
PUNJAB,75.30943906,31.82625936,2.7527587,1054.386667,250,21,65,1.12,,
PUNJAB,74.98460993,31.84967284,2.8261523,1043.467406,237,21,65,1.12,,
PUNJAB,75.40979249,32.01811088,2.5168087,1077.661271,262,21,65,1.12,,
PUNJAB,75.80830658,32.30896666,2.1078672,1142.997185,474,21,65,1.12,,
PUNJAB,75.36235243,32.01160415,2.5235014,1075.028165,258,21,65,1.12,,
PUNJAB,75.53471224,31.94924478,2.3406749,1076.172672,241,21,65,1.12,,
PUNJAB,75.47420229,32.01915025,2.5378718,1080.486645,267,21,65,1.12,,
PUNJAB,75.50431508,32.03666288,2.4872618,1083.50213,247,21,65,1.12,,
PUNJAB,75.38883218,31.91257617,2.5830972,1066.304485,260,21,65,1.12,,
PUNJAB,75.44317909,32.07021232,2.5412014,1084.238363,263,21,65,1.12,,
PUNJAB,75.532184,32.06358769,2.5752945,1087.355003,252,21,65,1.12,,
PUNJAB,75.73929983,32.28326679,2.4824104,1117.941815,397,21,65,1.12,,
PUNJAB,75.35195774,31.81507561,2.760401,1055.075786,252,21,65,1.12,,
PUNJAB,75.42602771,32.10291718,2.5091817,1086.768792,254,21,65,1.12,,
PUNJAB,75.82988794,32.42095447,1.6294094,1155.516804,574,21,65,1.12,,
PUNJAB,75.50785125,31.93382599,2.3469267,1073.491772,245,21,65,1.12,,
PUNJAB,75.09541326,31.90856726,2.7339969,1053.804207,245,21,65,1.12,,
PUNJAB,75.05735536,31.98382949,2.67194,1059.857366,239,21,65,1.12,,
UTTAR PRADESH,78.65717778,31.12779554,5.513068,1129.396112,5115,21,65,1.12,,
UTTAR PRADESH,79.28909808,31.15991159,3.2100494,1165.102348,5468,21,65,1.12,,
UTTAR PRADESH,79.03913638,31.14817245,6.946708,1150.79278,4914,21,65,1.12,,
UTTAR PRADESH,78.36414663,30.65367884,0.7368316,1069.940158,1611,21,65,1.12,,
UTTAR PRADESH,78.69325693,30.73307299,1.326243,1094.192978,2917,21,65,1.12,,
UTTAR PRADESH,78.2377369,30.82443332,0.8694184,1079.940142,1400,21,65,1.12,,
UTTAR PRADESH,78.94354968,30.79700552,3.0445726,1113.285207,4185,21,65,1.12,,
UTTAR PRADESH,79.10914645,30.79977405,3.6719844,1122.44514,4827,21,65,1.12,,
UTTAR PRADESH,78.42458468,30.93035345,2.174437,1099.1609,3073,21,65,1.12,,
UTTAR PRADESH,78.31533274,31.04507045,2.1849642,1104.803763,3707,21,65,1.12,,
UTTAR PRADESH,78.66950594,31.06370611,1.1060232,1123.962713,3712,21,65,1.12,,
UTTAR PRADESH,78.1211688,30.67072032,1.3447596,1059.594097,1524,21,65,1.12,,
UTTAR PRADESH,78.26782131,31.14517547,1.7994846,1112.166859,2286,21,65,1.12,,
UTTAR PRADESH,78.70943087,30.89023399,0.78889525,1109.697387,3016,21,65,1.12,,
UTTAR PRADESH,79.3478579,31.04016499,4.749976,1157.346614,5431,21,65,1.12,,
UTTAR PRADESH,78.52289601,30.86638188,1.4559362,1097.989141,2542,21,65,1.12,,
UTTAR PRADESH,78.59836819,31.09547193,2.4277453,1123.41339,4425,21,65,1.12,,
UTTAR PRADESH,78.10000653,30.93785729,0.7907999,1084.271449,1611,21,65,1.12,,
UTTAR PRADESH,78.01246797,30.9338923,0.83798623,1079.805254,1728,21,65,1.12,,
UTTAR PRADESH,78.01758211,30.85600743,1.8755699,1072.499993,2259,21,65,1.12,,
UTTAR PRADESH,77.9155357,30.96700794,2.0903766,1078.575081,1250,21,65,1.12,,
UTTAR PRADESH,78.37999049,30.65928322,0.75815576,1071.264578,1218,21,65,1.12,,
UTTAR PRADESH,79.20533097,30.82965762,7.405524,1130.411305,5723,21,65,1.12,,
UTTAR PRADESH,78.37543485,30.44118937,1.3691008,1050.513612,1501,21,65,1.12,,
UTTAR PRADESH,78.68616007,31.06112751,2.1576083,1124.557156,3040,21,65,1.12,,
UTTAR PRADESH,79.12335173,30.74329491,2.509614,1118.069964,4807,21,65,1.12,,
UTTAR PRADESH,78.25332041,30.88254519,2.3183746,1086.252446,2166,21,65,1.12,,
UTTAR PRADESH,78.51555761,30.7723548,2.4325886,1088.757674,2559,21,65,1.12,,
UTTAR PRADESH,79.19097967,30.78787347,10.136431,1125.827055,5219,21,65,1.12,,
UTTAR PRADESH,78.40226453,30.73838122,1.3424108,1079.854834,1341,21,65,1.12,,
UTTAR PRADESH,78.16088336,30.6080225,3.2409496,1055.536561,2421,21,65,1.12,,
UTTAR PRADESH,78.64271296,30.71831662,1.657055,1090.19727,2997,21,65,1.12,,
UTTAR PRADESH,79.23336461,30.79031163,6.1970897,1128.378458,5599,21,65,1.12,,
UTTAR PRADESH,79.19198135,30.76940195,3.106258,1124.204481,4994,21,65,1.12,,
UTTAR PRADESH,79.10389457,30.81322714,3.6285822,1123.389041,5008,21,65,1.12,,
UTTAR PRADESH,78.21325311,30.69620953,1.4229109,1066.506026,1827,21,65,1.12,,
UTTAR PRADESH,78.92221415,30.96047014,1.7631569,1127.268076,4043,21,65,1.12,,
UTTAR PRADESH,78.45280755,30.59474808,1.898647,1068.875873,2166,21,65,1.12,,
UTTAR PRADESH,79.24878948,31.11549964,4.3155117,1158.868941,5288,21,65,1.12,,
UTTAR PRADESH,79.08134725,30.74633251,0.812542,1116.056707,3966,21,65,1.12,,
UTTAR PRADESH,78.38118429,30.8922705,1.5212522,1093.406188,2903,21,65,1.12,,
UTTAR PRADESH,79.28849557,31.13687248,6.591906,1162.959117,5852,21,65,1.12,,
UTTAR PRADESH,77.89446175,30.92969998,0.9668895,1073.978931,1614,21,65,1.12,,
UTTAR PRADESH,78.50811118,30.57792679,1.0073138,1070.135237,1808,21,65,1.12,,
UTTAR PRADESH,78.35953327,30.59286255,1.5478925,1063.967176,1946,21,65,1.12,,
UTTAR PRADESH,79.15533736,31.20836808,7.1988835,1162.456563,5650,21,65,1.12,,
UTTAR PRADESH,78.28834778,30.90380747,1.8677477,1089.979551,1743,21,65,1.12,,
UTTAR PRADESH,77.93156739,30.89330353,1.1102834,1072.131643,1880,21,65,1.12,,
UTTAR PRADESH,78.65101661,30.76483194,1.6666025,1094.969436,2485,21,65,1.12,,
UTTAR PRADESH,78.18628273,30.90007996,1.7401658,1084.716162,2076,21,65,1.12,,
UTTAR PRADESH,77.96109956,31.04361288,1.2436712,1088.115521,2329,21,65,1.12,,
UTTAR PRADESH,79.21051359,30.75714807,3.6588044,1124.112818,5111,21,65,1.12,,
UTTAR PRADESH,77.94214708,30.93642108,1.8892452,1076.810819,1922,21,65,1.12,,
UTTAR PRADESH,78.98290808,31.25852067,5.5743527,1158.15732,5027,21,65,1.12,,
UTTAR PRADESH,78.54565532,31.08138669,4.0922365,1119.470438,4778,21,65,1.12,,
UTTAR PRADESH,78.52505027,31.09209268,5.4541893,1119.472779,5234,21,65,1.12,,
UTTAR PRADESH,78.86789282,30.74794917,2.3058105,1104.7407,4134,21,65,1.12,,
UTTAR PRADESH,79.219216,30.81713276,5.1169596,1130.034093,5329,21,65,1.12,,
UTTAR PRADESH,78.77670442,30.82207324,2.1415217,1106.816911,4056,21,65,1.12,,
UTTAR PRADESH,78.78305078,31.01714524,2.4225652,1125.3458,3531,21,65,1.12,,
UTTAR PRADESH,78.20980524,31.12517733,1.1266456,1107.510684,2395,21,65,1.12,,
UTTAR PRADESH,78.1390884,30.86250098,1.2869369,1078.855332,2009,21,65,1.12,,
UTTAR PRADESH,78.41678939,30.53222927,1.9484365,1061.169137,1825,21,65,1.12,,
UTTAR PRADESH,78.05780939,30.92670602,1.5533104,1081.218166,1804,21,65,1.12,,
UTTAR PRADESH,78.61573579,30.76753352,1.6336082,1093.408298,2052,21,65,1.12,,
UTTAR PRADESH,78.52628812,30.63280816,0.9275538,1076.205448,2028,21,65,1.12,,
UTTAR PRADESH,78.39577379,30.99602206,1.27376,1104.001555,3414,21,65,1.12,,
UTTAR PRADESH,78.93458787,30.97765786,1.8521457,1129.509873,3760,21,65,1.12,,
UTTAR PRADESH,78.38445421,30.93864903,3.3308449,1097.981097,2844,21,65,1.12,,
UTTAR PRADESH,79.04433628,31.33080751,5.437265,1168.060709,5395,21,65,1.12,,
UTTAR PRADESH,78.61020138,31.06785645,5.4481497,1121.388199,4982,21,65,1.12,,
UTTAR PRADESH,79.08346573,31.34095852,4.10908,1171.02097,4715,21,65,1.12,,
UTTAR PRADESH,78.09346674,30.75957673,2.6872368,1066.785865,1076,21,65,1.12,,
UTTAR PRADESH,78.97063442,30.87321417,3.58643,1121.749317,4940,21,65,1.12,,
UTTAR PRADESH,77.9303252,30.94088904,3.3948352,1076.704675,2025,21,65,1.12,,
UTTAR PRADESH,78.97244615,30.84190421,3.596334,1118.959632,5355,21,65,1.12,,
UTTAR PRADESH,78.99211562,30.87271934,4.435151,1122.845115,5506,21,65,1.12,,
UTTAR PRADESH,78.10829148,30.72087565,2.0711174,1063.779604,1050,21,65,1.12,,
UTTAR PRADESH,78.2635208,31.10971438,2.0337646,1108.547882,3190,21,65,1.12,,
UTTAR PRADESH,78.40815891,31.12833961,2.2749624,1117.240743,3664,21,65,1.12,,
UTTAR PRADESH,79.29517798,30.93225832,5.282877,1144.656434,5588,21,65,1.12,,
UTTAR PRADESH,78.85429112,31.01663886,2.4288106,1128.960928,3790,21,65,1.12,,
UTTAR PRADESH,78.16218794,31.07263347,0.8152442,1100.205619,1872,21,65,1.12,,
UTTAR PRADESH,78.17305898,30.64826296,3.0897064,1059.969457,2148,21,65,1.12,,
UTTAR PRADESH,78.98778182,30.9959359,2.3215303,1133.993829,3316,21,65,1.12,,
UTTAR PRADESH,78.80066354,30.80612857,5.8847694,1106.585805,4652,21,65,1.12,,
UTTAR PRADESH,78.34542216,30.52129374,0.8322055,1056.509698,1113,21,65,1.12,,
UTTAR PRADESH,79.12466356,31.06432923,6.2070537,1147.542478,5449,21,65,1.12,,
UTTAR PRADESH,78.20363533,30.73890687,3.3155012,1070.112054,2374,21,65,1.12,,
UTTAR PRADESH,77.98879028,30.92484455,0.5997237,1077.831976,1792,21,65,1.12,,
UTTAR PRADESH,78.3600092,30.74510578,0.67627484,1078.385978,1086,21,65,1.12,,
UTTAR PRADESH,78.31155951,30.86279376,0.9927119,1087.191247,1720,21,65,1.12,,
UTTAR PRADESH,78.36208448,30.67362038,0.9071806,1071.721759,1163,21,65,1.12,,
UTTAR PRADESH,79.13067744,30.7170984,3.719669,1116.088018,4677,21,65,1.12,,
UTTAR PRADESH,78.59250268,30.80862876,3.0373628,1096.072994,2512,21,65,1.12,,
UTTAR PRADESH,78.75509117,30.77002604,3.3556123,1100.851096,3554,21,65,1.12,,
UTTAR PRADESH,78.06039437,30.71166125,3.7017374,1060.601973,1496,21,65,1.12,,
UTTAR PRADESH,78.55612763,31.13393659,5.0999722,1124.976295,4765,21,65,1.12,,
UTTAR PRADESH,79.2267571,30.99639409,6.110933,1146.778193,5734,21,65,1.12,,
UTTAR PRADESH,78.22732373,30.92323808,1.609286,1088.901658,2183,21,65,1.12,,
UTTAR PRADESH,79.2703961,30.93872693,8.230566,1143.889412,6051,21,65,1.12,,
UTTAR PRADESH,78.47516211,30.55765634,1.0764049,1066.543517,1779,21,65,1.12,,
UTTAR PRADESH,78.85832284,30.91394705,8.476701,1119.611053,6151,21,65,1.12,,
UTTAR PRADESH,77.9228878,30.96424005,1.543338,1078.639922,1099,21,65,1.12,,
UTTAR PRADESH,78.7837807,31.10227793,4.6812563,1133.362447,4928,21,65,1.12,,
UTTAR PRADESH,78.1211659,30.82090703,0.51085216,1074.002242,1446,21,65,1.12,,
UTTAR PRADESH,79.10345695,31.25946344,6.952944,1164.475574,4452,21,65,1.12,,
UTTAR PRADESH,79.00198135,31.17650047,7.52895,1151.493482,5135,21,65,1.12,,
UTTAR PRADESH,79.29361179,30.97279665,5.3860345,1148.256864,5716,21,65,1.12,,
UTTAR PRADESH,79.14931268,30.85556769,7.212059,1129.719179,6148,21,65,1.12,,
UTTAR PRADESH,78.613278,30.99539777,1.6360044,1114.69809,4156,21,65,1.12,,
UTTAR PRADESH,78.90493771,30.90455588,3.6448903,1121.178978,4747,21,65,1.12,,
UTTAR PRADESH,78.79982006,31.03601771,1.7849485,1127.970455,2781,21,65,1.12,,
UTTAR PRADESH,78.04012417,31.00499231,0.8521426,1087.981466,1572,21,65,1.12,,
UTTAR PRADESH,79.18375235,31.31333137,6.033582,1173.661,4927,21,65,1.12,,
UTTAR PRADESH,78.53983001,30.88464083,1.1626121,1100.562204,2921,21,65,1.12,,
UTTAR PRADESH,78.20898152,30.64499591,1.2824992,1061.417008,1605,21,65,1.12,,
UTTAR PRADESH,78.55122559,31.12481797,3.5953424,1123.868956,4785,21,65,1.12,,
UTTAR PRADESH,78.17165455,31.0262625,3.329052,1096.171603,3639,21,65,1.12,,
UTTAR PRADESH,78.53317914,30.68538803,2.7401547,1081.48461,2654,21,65,1.12,,
UTTAR PRADESH,78.32597699,30.68565967,1.4901233,1071.060605,1593,21,65,1.12,,
UTTAR PRADESH,79.23290244,31.19075095,5.0821404,1164.933679,5358,21,65,1.12,,
UTTAR PRADESH,78.19188942,31.04620748,0.6844409,1099.047823,2764,21,65,1.12,,
UTTAR PRADESH,78.25015753,30.67716394,2.2068293,1066.502713,1939,21,65,1.12,,
UTTAR PRADESH,78.74645992,30.98633737,3.9462867,1120.58994,4161,21,65,1.12,,
UTTAR PRADESH,78.35832709,31.04950046,3.1129348,1107.295165,4221,21,65,1.12,,
UTTAR PRADESH,78.43307085,31.10587455,1.8894432,1116.297157,3741,21,65,1.12,,
UTTAR PRADESH,78.53098088,30.71123383,1.6618924,1083.796735,1947,21,65,1.12,,
UTTAR PRADESH,78.16331746,30.79815258,1.9473099,1073.833825,1164,21,65,1.12,,
UTTAR PRADESH,78.97545758,30.92334752,5.565925,1126.632233,5152,21,65,1.12,,
UTTAR PRADESH,78.48703249,30.73108429,2.3246922,1083.429909,1670,21,65,1.12,,
UTTAR PRADESH,78.72242404,31.02468018,5.0779176,1122.962322,3015,21,65,1.12,,
UTTAR PRADESH,78.3843028,30.76603058,1.8814323,1081.576191,2088,21,65,1.12,,
UTTAR PRADESH,78.74274547,30.90210475,1.9689113,1112.5192,3682,21,65,1.12,,
UTTAR PRADESH,78.05706756,30.84255641,0.91525424,1073.052333,1682,21,65,1.12,,
UTTAR PRADESH,78.14149198,31.07100174,1.2829754,1099.081587,2194,21,65,1.12,,
UTTAR PRADESH,79.10804102,30.85344301,3.664813,1127.290465,4542,21,65,1.12,,
UTTAR PRADESH,79.07855977,31.10090741,6.0877185,1148.480738,5019,21,65,1.12,,
UTTAR PRADESH,78.45966085,30.7585437,0.77159864,1084.636888,1268,21,65,1.12,,
UTTAR PRADESH,78.74818688,31.06897904,1.6952976,1128.429712,3190,21,65,1.12,,
UTTAR PRADESH,78.35170731,30.86491648,1.5517629,1089.356806,3043,21,65,1.12,,
UTTAR PRADESH,79.28988028,30.9512903,6.4157596,1146.096578,5816,21,65,1.12,,
UTTAR PRADESH,77.93495764,30.89360036,1.1836689,1072.316281,1754,21,65,1.12,,
UTTAR PRADESH,78.04633906,30.78185213,1.518419,1066.691016,1533,21,65,1.12,,
UTTAR PRADESH,79.16835329,31.36886717,5.972959,1178.010474,5208,21,65,1.12,,
UTTAR PRADESH,78.34866914,30.80153487,2.1836033,1083.179849,2473,21,65,1.12,,
UTTAR PRADESH,78.60539161,30.61576281,1.0416977,1078.69988,2204,21,65,1.12,,
UTTAR PRADESH,78.78397281,30.96993753,4.817891,1120.978084,4936,21,65,1.12,,
UTTAR PRADESH,78.943282,30.9149183,3.144984,1124.155052,5043,21,65,1.12,,
HARYANA,76.98702,30.49040089,4.0701694,991.4188434,304,21,65,1.12,,
HARYANA,77.06758307,30.56708966,3.5271268,1002.392502,335,21,65,1.12,,
HARYANA,76.86553097,30.74446218,3.9431515,1012.321825,461,21,65,1.12,,
HARYANA,76.96776418,30.2863493,4.203392,970.1516841,279,21,65,1.12,,
HARYANA,77.02064403,30.48929569,4.155276,992.6715735,320,21,65,1.12,,
HARYANA,77.06262894,30.59103059,3.5361676,1004.594808,369,21,65,1.12,,
HARYANA,76.89789905,30.7573407,3.42475,1014.87288,485,21,65,1.12,,
HARYANA,77.02279464,30.34758523,4.2547245,978.5546597,290,21,65,1.12,,
HARYANA,76.96548707,30.65916246,3.6542704,1007.567689,372,21,65,1.12,,
HARYANA,76.98850145,30.65128676,3.6109636,1007.684115,368,21,65,1.12,,
HARYANA,76.88725715,30.25847397,4.2719398,964.0614518,270,21,65,1.12,,
HARYANA,77.00367894,30.61332386,3.6517155,1004.461588,342,21,65,1.12,,
HARYANA,76.73962598,30.19092164,4.1686225,951.3289039,259,21,65,1.12,,
HARYANA,77.06352967,30.44533283,4.1189466,990.0213528,312,21,65,1.12,,
HARYANA,76.96744632,30.68838593,3.2552915,1010.597679,474,21,65,1.12,,
HARYANA,77.07828743,30.28832341,4.209078,974.9519736,286,21,65,1.12,,
HARYANA,76.91865188,30.67808313,3.6307323,1007.642501,425,21,65,1.12,,
HARYANA,77.14189232,30.47640706,3.6700957,996.3807489,323,21,65,1.12,,
HARYANA,76.94226434,30.51598614,4.1672263,992.1969854,306,21,65,1.12,,
HARYANA,76.8505153,30.2816699,4.2679977,964.9102071,274,21,65,1.12,,
HARYANA,76.96560509,30.63272531,3.8577626,1004.902583,355,21,65,1.12,,
HARYANA,77.00467828,30.75805394,2.8956542,1019.10456,730,21,65,1.12,,
HARYANA,76.67926683,30.26804298,4.106744,956.7702226,257,21,65,1.12,,
HARYANA,76.81824002,30.79861934,3.3582282,1016.036416,414,21,65,1.12,,
HARYANA,76.80688233,30.8559798,2.674232,1021.460459,435,21,65,1.12,,
HARYANA,76.87109739,30.76697735,2.9363248,1014.822906,436,21,65,1.12,,
HARYANA,77.09431606,30.67648332,3.0772355,1014.464288,868,21,65,1.12,,
HARYANA,76.99208375,30.18214747,4.2482696,960.7408046,271,21,65,1.12,,
HARYANA,76.90054798,30.33544262,4.212146,972.339081,277,21,65,1.12,,
HARYANA,77.00834222,30.70763137,2.8066368,1014.157253,575,21,65,1.12,,
HARYANA,77.03194221,30.45674338,4.1452165,989.8663831,308,21,65,1.12,,
HARYANA,77.01307595,30.73342231,2.4967499,1016.948178,648,21,65,1.12,,
HARYANA,76.93209293,30.63217996,3.8049498,1003.524694,329,21,65,1.12,,
HARYANA,77.08441939,30.40092384,4.13805,986.4456794,308,21,65,1.12,,
HARYANA,76.98397494,30.53996256,4.032877,996.2830277,316,21,65,1.12,,
HARYANA,76.6850697,30.2043408,4.1172395,950.5379943,258,21,65,1.12,,
HARYANA,76.97827398,30.40877033,4.1940765,982.8611572,287,21,65,1.12,,
HARYANA,76.78402744,30.25698191,4.219051,959.7630849,265,21,65,1.12,,
HARYANA,76.90990449,30.79802427,3.6667438,1019.464804,538,21,65,1.12,,
HARYANA,76.9769355,30.49168894,4.126623,991.141269,300,21,65,1.12,,
HARYANA,76.97881735,30.48619644,4.124138,990.6646694,302,21,65,1.12,,
HARYANA,76.81378455,30.84352018,2.8144364,1020.447254,439,21,65,1.12,,
HARYANA,76.89240658,30.710352,3.9619896,1009.893191,417,21,65,1.12,,
